AcceptsAndroidPay,AcceptsApplePay,AcceptsBitcoin,AcceptsCreditCards,AgesAllowed,Alcohol,Ambience,Attire,BestNights,BikeParking,ByAppointmentOnly,CannabisProducts,Caters,CoatCheck,Delivery,DogsAllowed,Drive-Thru,Fri,GenderNeutralRestrooms,GoodFor,GoodForDancing,GoodforGroups,GoodforKids,GoodforWorking,HappyHour,HasPoolTable,HasTV,Mon,Music,NoiseLevel,OffersMilitaryDiscount,OutdoorSeating,Parking,Sat,Smoking,Sun,Take-out,TakesReservations,Thu,Tue,WaiterService,Wed,WheelchairAccessible,Wi-Fi,area,claimed status,health inspect,id,latitude,longitude,price,rating,related0,related1,related2,review,tag,title,url
No,No,None,Yes,None,None,None,None,None,Yes,None,None,No,None,None,None,None,Closed,None,None,None,None,None,None,None,None,None,Closed,None,None,None,None,Street,7:00 am - 3:00 pm,None,Closed,Yes,None,Closed,Closed,None,7:00 am - 3:00 pm4:00 pm - 8:00 pm,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,ann-arbor-farmers-market-ann-arbor,42.2839573024,-83.746488458,2.0,4.5,arbor-farms-ann-arbor,alexanders-farm-market-whitmore-lake,colemans-farm-market-ypsilanti,65,FarmersMarket,Ann Arbor Farmers Market,https://www.yelp.com/biz/ann-arbor-farmers-market-ann-arbor?osq=food
No,None,None,Yes,None,FullBar,Hipster,None,"Thu,Fri,Sat",Yes,None,None,None,No,None,No,None,4:00 pm - 2:00 am,None,None,No,Yes,None,None,Yes,No,No,Closed,Background,Average,None,Yes,Street,7:00 pm - 2:00 am,No,6:00 pm - 12:00 am,None,No,4:00 pm - 2:00 am,4:00 pm - 2:00 am,None,4:00 pm - 2:00 am,None,None,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,the-bar-at-327-braun-court-ann-arbor,42.2839546,-83.7472842,2.0,4.0,old-town-ann-arbor,ashleys-ann-arbor-3,wolverine-state-brewing-co-ann-arbor-2,66,Bars,The Bar At 327 Braun Court,https://www.yelp.com/biz/the-bar-at-327-braun-court-ann-arbor?osq=food
No,No,None,Yes,None,No,Casual,Casual,None,Yes,None,None,No,None,No,None,None,11:00 am - 6:00 pm,None,Lunch,None,No,Yes,None,None,None,No,11:00 am - 6:00 pm,None,Average,None,No,Street,9:00 am - 4:00 pm,None,11:00 am - 4:00 pm,Yes,No,11:00 am - 6:00 pm,11:00 am - 6:00 pm,No,11:00 am - 6:00 pm,Yes,No,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,kosmo-ann-arbor,42.2843336,-83.7461086,1.0,3.5,rods-diner-ann-arbor,bells-diner-ann-arbor,kangs-korean-restaurant-ann-arbor-3,102,"Korean,American(Traditional)",Kosmo,https://www.yelp.com/biz/kosmo-ann-arbor?osq=food
None,None,None,Yes,None,No,Divey,Casual,None,Yes,None,None,No,None,No,None,None,10:00 am - 9:00 pm,None,Lunch,None,No,Yes,None,None,None,Yes,10:00 am - 9:00 pm,None,Quiet,None,Yes,Street,10:00 am - 9:00 pm,None,Closed,Yes,No,10:00 am - 9:00 pm,10:00 am - 9:00 pm,No,10:00 am - 9:00 pm,Yes,No,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,teriyaki-time-ann-arbor,42.2836194,-83.7461353,1.0,3.5,totoro-ann-arbor,miki-japanese-restaurant-ann-arbor,kosmo-ann-arbor,43,"Japanese,Korean,AsianFusion",Teriyaki Time,https://www.yelp.com/biz/teriyaki-time-ann-arbor?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,9:00 am - 7:00 pm,None,None,None,None,None,None,None,None,None,9:00 am - 7:00 pm,None,None,None,None,Street,8:00 am - 6:00 pm,None,12:00 pm - 5:00 pm,None,None,9:00 am - 7:00 pm,9:00 am - 7:00 pm,None,9:00 am - 7:00 pm,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,everyday-wines-ann-arbor,42.2843336,-83.7461086,2.0,4.5,a-and-l-wine-castle-ann-arbor,summit-party-store-ann-arbor,morgan-and-york-ann-arbor,25,"Beer,Wine&Spirits",Everyday Wines,https://www.yelp.com/biz/everyday-wines-ann-arbor?osq=food
No,No,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,6:00 am - 10:00 pm,None,None,None,None,None,Yes,None,None,None,6:00 am - 11:00 pm,None,None,None,Yes,Street,6:00 am - 10:00 pm,None,7:30 am - 11:00 pm,Yes,None,6:00 am - 11:00 pm,6:00 am - 11:00 pm,None,6:00 am - 11:00 pm,None,Free,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,sweetwaters-coffee-and-tea-ann-arbor-3,42.2843446829,-83.7460170134,2.0,3.5,teahaus-ann-arbor,sweetwaters-coffee-and-tea-ann-arbor,comet-coffee-ann-arbor,36,Coffee&Tea,Sweetwaters Coffee & Tea,https://www.yelp.com/biz/sweetwaters-coffee-and-tea-ann-arbor-3?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,11:00 am - 9:00 pm,None,None,None,None,None,None,None,None,None,11:00 am - 9:00 pm,None,None,None,None,None,11:00 am - 9:00 pm,None,12:00 pm - 8:00 pm,None,None,11:00 am - 9:00 pm,11:00 am - 9:00 pm,None,11:00 am - 9:00 pm,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,scalawags-white-fish-kingsley,42.284827,-83.7457753,None,3.0,monahans-seafood-market-ann-arbor,real-seafood-co-ann-arbor-2,red-lobster-ann-arbor,1,Seafood,Scalawags White Fish,https://www.yelp.com/biz/scalawags-white-fish-kingsley?osq=food
None,No,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,10:00 am - 6:00 pm,None,None,None,None,None,None,None,None,None,10:00 am - 6:00 pm,None,None,None,None,"Garage,Street,PrivateLot",9:00 am - 6:00 pm,None,11:00 am - 5:00 pm,No,None,10:00 am - 6:00 pm,10:00 am - 6:00 pm,None,10:00 am - 6:00 pm,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,fustinis-oils-and-vinegars-ann-arbor,42.2843676,-83.74838,3.0,4.5,sparrow-meat-market-ann-arbor,tracklements-smokery-ann-arbor,z-zs-produce-ann-arbor,9,SpecialtyFood,Fustini’s Oils & Vinegars,https://www.yelp.com/biz/fustinis-oils-and-vinegars-ann-arbor?osq=food
None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,al-meida-ann-arbor,42.2838807,-83.746248,2.0,5.0,la-dolce-vita-ann-arbor,rods-diner-ann-arbor,kilwins-chocolate-shoppe-ann-arbor,2,"Desserts,ImportedFood",Al Meida,https://www.yelp.com/biz/al-meida-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,maitelates-ann-arbor,42.2838807,-83.746248,None,5.0,la-dolce-vita-ann-arbor,rods-diner-ann-arbor,kilwins-chocolate-shoppe-ann-arbor,2,Desserts,Maitelates,https://www.yelp.com/biz/maitelates-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,ahmon-ann-arbor,42.2816427,-83.7442171,None,None,frita-batidos-ann-arbor,mani-osteria-and-bar-ann-arbor,eat-ann-arbor-2,None,None,Ahmon,https://www.yelp.com/biz/ahmon-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7:30 am - 5:00 pm,None,None,None,None,None,None,None,None,None,7:30 am - 5:00 pm,None,None,None,None,None,Closed,None,Closed,None,None,7:30 am - 5:00 pm,7:30 am - 5:00 pm,None,7:30 am - 5:00 pm,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,tasty-green-cafe-ann-arbor-2,42.281787,-83.745285,None,None,None,None,None,None,None,Tasty Green Cafe,https://www.yelp.com/biz/tasty-green-cafe-ann-arbor-2?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,gelato-di-roma-ann-arbor,42.283046,-83.746714,None,None,teahaus-ann-arbor,arbor-teas-ann-arbor,None,None,None,Gelato di Roma,https://www.yelp.com/biz/gelato-di-roma-ann-arbor?osq=food
None,Yes,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,7:00 am - 6:00 pm,None,None,None,None,None,Yes,None,None,None,7:00 am - 6:00 pm,None,None,None,Yes,Street,7:00 am - 6:00 pm,None,8:00 am - 6:00 pm,Yes,None,7:00 am - 6:00 pm,7:00 am - 6:00 pm,None,7:00 am - 6:00 pm,Yes,Free,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,mighty-good-coffee-cafe-ann-arbor,42.2829583,-83.7488071,2.0,4.0,crazy-wisdom-bookstore-and-tea-room-ann-arbor,teahaus-ann-arbor,roosroast-coffee-ann-arbor,160,Coffee&Tea,Mighty Good Coffee Cafe,https://www.yelp.com/biz/mighty-good-coffee-cafe-ann-arbor?osq=food
None,None,None,None,None,None,None,Casual,None,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Quiet,None,None,None,None,None,None,Yes,No,None,None,None,None,None,Free,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,tasty-green-cafe-ann-arbor,42.2813387,-83.7456,None,3.0,university-cafe-ann-arbor,sky-lounge-restaurant-and-cafe-dearborn,the-songbird-cafe-ann-arbor,2,Cafes,Tasty Green Cafe,https://www.yelp.com/biz/tasty-green-cafe-ann-arbor?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,10:00 am - 6:00 pm,None,None,None,None,None,None,None,None,None,10:00 am - 6:00 pm,None,None,None,None,Street,9:00 am - 6:00 pm,None,11:00 am - 5:00 pm,None,None,10:00 am - 6:00 pm,10:00 am - 6:00 pm,None,10:00 am - 6:00 pm,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,ann-arbor-spice-merchants-ann-arbor,42.2841081,-83.7458956,2.0,4.0,hashems-nuts-and-coffee-gallery-dearborn-2,ann-arbor-spice-merchants-ann-arbor,spice-merchants-northville,18,Herbs&Spices,Ann Arbor Spice Merchants,https://www.yelp.com/biz/ann-arbor-spice-merchants-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,kosmopolitan-deli-ann-arbor,42.2843336,-83.7461086,None,2.0,potbelly-sandwich-shop-ann-arbor-3,stadium-deli-and-wine-shop-ann-arbor,dimos-deli-and-donuts-ann-arbor,2,Delis,Kosmopolitan Deli,https://www.yelp.com/biz/kosmopolitan-deli-ann-arbor?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,7:00 am - 2:00 am,None,None,None,None,None,None,None,None,None,7:00 am - 2:00 am,None,None,None,None,PrivateLot,7:00 am - 2:00 am,None,7:00 am - 2:00 am,None,None,7:00 am - 2:00 am,7:00 am - 2:00 am,None,7:00 am - 2:00 am,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,main-street-party-store-ann-arbor,42.2825303,-83.7487662,2.0,4.0,campus-corner-ann-arbor,summit-party-store-ann-arbor,a-and-l-wine-castle-ann-arbor,14,"Beer,Wine&Spirits",Main Street Party Store,https://www.yelp.com/biz/main-street-party-store-ann-arbor?osq=food
None,None,None,No,None,None,None,None,None,None,None,None,None,None,None,None,None,4:00 pm - 10:00 pm,None,None,None,None,None,None,None,None,None,Closed,None,None,None,None,Street,9:00 am - 10:00 pm,None,11:00 am - 3:00 pm,None,None,Closed,Closed,None,9:00 am - 3:00 pm,Yes,None,MI Detroit Kerrytown_Ann_Arbor,Claimed,None,mity-nice-ann-arbor-2,42.283507,-83.74685,None,None,la-dolce-vita-ann-arbor,rods-diner-ann-arbor,kilwins-chocolate-shoppe-ann-arbor,None,None,Mity Nice,https://www.yelp.com/biz/mity-nice-ann-arbor-2?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,a-knifes-work-ann-arbor,42.2842622,-83.7471236,None,None,None,None,None,None,None,A Knife’s Work,https://www.yelp.com/biz/a-knifes-work-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,a-knifes-work-kerrytown-market-and-shops-ann-arbor,42.28486,-83.7470718,None,None,None,None,None,None,None,A Knife’s Work - Kerrytown Market & Shops,https://www.yelp.com/biz/a-knifes-work-kerrytown-market-and-shops-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,kip-kakes-ann-arbor,42.283955,-83.747414,None,None,jefferson-market-ann-arbor,sweet-heather-anne-ann-arbor,None,None,None,Kip Kakes,https://www.yelp.com/biz/kip-kakes-ann-arbor?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Kerrytown_Ann_Arbor,Unclaimed,None,the-county-coffee-shop-ann-arbor,42.281688,-83.7480584,None,None,crazy-wisdom-bookstore-and-tea-room-ann-arbor,sweetwaters-coffee-and-tea-ann-arbor-3,roosroast-coffee-ann-arbor,None,None,The County Coffee Shop,https://www.yelp.com/biz/the-county-coffee-shop-ann-arbor?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,None,None,None,10:00 am - 10:00 pm,None,None,None,None,None,None,None,None,None,10:00 am - 10:00 pm,None,None,None,None,Street,10:00 am - 10:00 pm,None,10:00 am - 10:00 pm,Yes,None,10:00 am - 10:00 pm,10:00 am - 10:00 pm,None,10:00 am - 10:00 pm,None,No,MI Detroit Mexicantown,Unclaimed,None,never%C3%ADa-la-michoacana-detroit-2,42.3205316,-83.0956149,1.0,5.0,calder-bros-dairy-lincoln-park,the-potato-place-detroit,family-treat-detroit,27,IceCream&FrozenYogurt,Nevería La Michoacana,https://www.yelp.com/biz/never%C3%ADa-la-michoacana-detroit-2?osq=food
None,None,None,Yes,None,FullBar,Casual,Casual,None,No,None,None,No,None,No,None,None,None,None,"Lunch,Dinner",None,Yes,Yes,None,None,None,Yes,None,None,Average,None,Yes,"Street,PrivateLot",None,None,None,Yes,Yes,None,None,Yes,None,Yes,No,MI Detroit Mexicantown,Unclaimed,None,mexican-town-restaurant-detroit,42.3228676,-83.0855637,2.0,3.0,los-galanes-detroit,mexican-village-restaurant-detroit,taqueria-lupitas-detroit,62,Mexican,Mexican Town Restaurant,https://www.yelp.com/biz/mexican-town-restaurant-detroit?osq=food
None,None,None,No,None,No,None,None,None,No,None,None,Yes,None,No,None,None,10:30 am - 9:00 pm,None,None,None,None,None,None,None,None,None,10:30 am - 9:00 pm,None,None,None,None,None,10:30 am - 9:00 pm,None,11:00 am - 10:00 pm,Yes,None,10:30 am - 9:00 pm,10:30 am - 9:00 pm,None,10:30 am - 9:00 pm,None,None,MI Detroit Mexicantown,Unclaimed,None,tacos-el-rodeo-detroit,42.323442,-83.086838,1.0,5.0,wasabi-korean-and-japanese-cuisine-detroit,midtown-shangri-la-detroit,xushi-ko-dearborn,3,FoodTrucks,Tacos El Rodeo,https://www.yelp.com/biz/tacos-el-rodeo-detroit?osq=food
None,No,No,Yes,None,FullBar,Casual,Casual,None,Yes,None,None,Yes,None,No,No,None,10:30 am - 4:00 am,None,"Dinner,LateNight",None,Yes,Yes,None,None,None,Yes,10:30 am - 12:00 am,None,Average,None,Yes,PrivateLot,10:30 am - 4:00 am,None,10:30 am - 2:00 am,Yes,Yes,10:30 am - 2:00 am,10:30 am - 12:00 am,Yes,10:30 am - 12:00 am,Yes,Free,MI Detroit Mexicantown,Claimed,None,armandos-detroit,42.320931,-83.094719,2.0,3.0,mexican-village-restaurant-detroit,los-galanes-detroit,xochimilco-restaurant-detroit,108,Mexican,Armando’s,https://www.yelp.com/biz/armandos-detroit?osq=food
None,None,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,9:00 am - 9:00 pm,None,None,None,None,None,None,None,None,None,9:00 am - 9:00 pm,None,None,None,None,None,8:00 am - 9:00 pm,None,8:00 am - 9:00 pm,Yes,None,9:00 am - 9:00 pm,9:00 am - 9:00 pm,None,9:00 am - 9:00 pm,None,None,MI Detroit Mexicantown,Unclaimed,None,supermercado-la-jalisciense-detroit,42.3219277144,-83.0913281528,1.0,5.0,e-and-l-supermercado-detroit,None,None,2,"Bakeries,Grocery",Supermercado La Jalisciense,https://www.yelp.com/biz/supermercado-la-jalisciense-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,7:00 am - 2:00 pm,None,None,None,None,None,None,None,None,None,7:00 am - 2:00 pm,None,None,None,None,None,7:00 am - 2:00 pm,None,Closed,None,No,7:00 am - 2:00 pm,7:00 am - 2:00 pm,None,7:00 am - 2:00 pm,None,None,MI Detroit Mexicantown,Unclaimed,None,la-michoacana-tortilla-bakery-detroit,42.323382,-83.0852368,None,4.0,los-galanes-detroit,la-gloria-bakery-detroit,taqueria-lupitas-detroit,1,"Bakeries,Mexican",La Michoacana Tortilla Bakery,https://www.yelp.com/biz/la-michoacana-tortilla-bakery-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,shauns-party-store-detroit,42.3187414,-83.0879707,None,3.0,None,None,None,1,"Beer,Wine&Spirits",Shaun’s Party Store,https://www.yelp.com/biz/shauns-party-store-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,taquer%C3%ADa-chilango-detroit,42.3220302,-83.0911338,None,4.0,giovannas-lounge-detroit,el-taquito-detroit,taco-el-primo-detroit,2,Restaurants,Taquería Chilango,https://www.yelp.com/biz/taquer%C3%ADa-chilango-detroit?osq=food
No,No,None,Yes,None,None,None,None,None,Yes,None,None,None,None,No,None,None,6:00 am - 9:00 pm,None,None,None,None,None,None,None,None,None,6:00 am - 9:00 pm,None,None,None,None,"Street,PrivateLot",6:00 am - 9:00 pm,None,6:00 am - 9:00 pm,Yes,None,6:00 am - 9:00 pm,6:00 am - 9:00 pm,None,6:00 am - 9:00 pm,Yes,None,MI Detroit Mexicantown,Claimed,None,mexicantown-bakery-detroit,42.3207436,-83.0951823,1.0,4.0,la-gloria-bakery-detroit,astoria-pastry-shop-detroit,avalon-international-breads-detroit,53,"Bakeries,Cupcakes",Mexicantown Bakery,https://www.yelp.com/biz/mexicantown-bakery-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,h-and-j-foods-detroit,42.3219476,-83.0910092,None,None,algo-especial-super-mercado-detroit,None,None,None,None,H & J Foods,https://www.yelp.com/biz/h-and-j-foods-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,kens-party-store-detroit,42.320428,-83.0957565,None,3.0,vernor-express-liquor-store-detroit,marcus-market-detroit,stadium-liquor-detroit,2,"Beer,Wine&Spirits",Ken’s Party Store,https://www.yelp.com/biz/kens-party-store-detroit?osq=food
None,None,None,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Yes,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,citgo-mexican-town-deli-detroit,42.319888,-83.095873,1.0,3.0,vernor-express-liquor-store-detroit,kens-party-store-detroit,None,1,"Gas&ServiceStations,Delis",Citgo - Mexican town Deli,https://www.yelp.com/biz/citgo-mexican-town-deli-detroit?osq=food
None,None,None,No,None,FullBar,None,Casual,"Fri,Sat",None,None,None,No,No,No,None,None,12:00 pm - 2:30 am,None,None,No,Yes,No,None,Yes,None,Yes,9:00 am - 5:00 pm,JukeBox,Quiet,None,Yes,None,12:00 pm - 2:30 am,OutdoorArea/PatioOnly,12:00 pm - 2:30 am,No,No,12:00 pm - 2:30 am,9:00 am - 5:00 pm,Yes,9:00 am - 5:00 pm,None,None,MI Detroit Mexicantown,Unclaimed,None,giovannas-lounge-detroit,42.3236672,-83.0871295,1.0,4.0,abicks-bar-detroit,taqueria-lupitas-detroit,los-galanes-detroit,6,"Nightlife,Restaurants",Giovanna’s Lounge,https://www.yelp.com/biz/giovannas-lounge-detroit?osq=food
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,MI Detroit Mexicantown,Unclaimed,None,la-carreta-detroit,42.323200527,-83.0855168713,None,None,None,None,None,None,None,La Carreta,https://www.yelp.com/biz/la-carreta-detroit?osq=food
